,id,username,model_name,timestamp,stepname,app_name,accelerometer_x,accelerometer_y,accelerometer_z,Inclination,year,month,day,time,Date,Day_name
660,24443,junaid,d14_1b_bundle,2020-02-17 15:32:34,TV Step 4,Engineering_Drawing_AR,-0.02454244,-0.8256578000000001,-0.6022619,126.09619366469748,2020,02,17,15:32:34,2020-02-17,Monday
661,24442,junaid,d14_1b_bundle,2020-02-17 15:32:20,TV Step 3,Engineering_Drawing_AR,-0.00501203,-0.8206530000000001,-0.5810226,125.29800267261264,2020,02,17,15:32:20,2020-02-17,Monday
662,24441,junaid,d14_1b_bundle,2020-02-17 15:32:04,TV Step 2,Engineering_Drawing_AR,-0.009955664,-0.8365216000000001,-0.5653372,124.04969302187766,2020,02,17,15:32:04,2020-02-17,Monday
663,24440,junaid,d14_1b_bundle,2020-02-17 15:31:46,TV Step 1,Engineering_Drawing_AR,-0.01074909,-0.8327985999999999,-0.5646048,124.13351519185774,2020,02,17,15:31:46,2020-02-17,Monday
664,24439,junaid,d14_1b_bundle,2020-02-17 15:31:14,FV Step 21,Engineering_Drawing_AR,0.00341046,-0.8119864999999999,-0.5683888000000001,124.99169989735921,2020,02,17,15:31:14,2020-02-17,Monday
665,24438,junaid,d14_1b_bundle,2020-02-17 15:30:58,FV Step 20,Engineering_Drawing_AR,0.0005419311,-0.8180898,-0.5672292,124.7358124860934,2020,02,17,15:30:58,2020-02-17,Monday
666,24437,junaid,d14_1b_bundle,2020-02-17 15:30:39,FV Step 19,Engineering_Drawing_AR,0.0016405170000000002,-0.8355450999999999,-0.5450744000000001,123.11868450035374,2020,02,17,15:30:39,2020-02-17,Monday
667,24436,junaid,d14_1b_bundle,2020-02-17 15:30:22,FV Step 18,Engineering_Drawing_AR,-0.01196974,-0.8214466,-0.5858441999999999,125.49305802855743,2020,02,17,15:30:22,2020-02-17,Monday
668,24435,junaid,d14_1b_bundle,2020-02-17 15:29:59,FV Step 17,Engineering_Drawing_AR,0.006278988,-0.8113151999999999,-0.5721729,125.19225865499548,2020,02,17,15:29:59,2020-02-17,Monday
669,24434,junaid,d14_1b_bundle,2020-02-17 15:29:39,FV Step 16,Engineering_Drawing_AR,-0.01319039,-0.8284653000000001,-0.5788864,124.94034268292968,2020,02,17,15:29:39,2020-02-17,Monday
670,24433,junaid,d14_1b_bundle,2020-02-17 15:29:21,FV Step 15,Engineering_Drawing_AR,-0.01251903,-0.8320662,-0.5729663,124.5485267930442,2020,02,17,15:29:21,2020-02-17,Monday
671,24432,junaid,d14_1b_bundle,2020-02-17 15:29:04,FV Step 14,Engineering_Drawing_AR,-0.007575396,-0.8205921999999999,-0.5796188,125.23401921436876,2020,02,17,15:29:04,2020-02-17,Monday
672,24431,junaid,d14_1b_bundle,2020-02-17 15:28:47,FV Step 13,Engineering_Drawing_AR,0.004936273,-0.7970946,-0.5951820999999999,126.74778105731482,2020,02,17,15:28:47,2020-02-17,Monday
673,24430,junaid,d14_1b_bundle,2020-02-17 15:28:31,FV Step 12,Engineering_Drawing_AR,0.007926866999999999,-0.7939208999999999,-0.5932291000000001,126.76624434168079,2020,02,17,15:28:31,2020-02-17,Monday
674,24429,junaid,d14_1b_bundle,2020-02-17 15:28:15,FV Step 11,Engineering_Drawing_AR,0.01317566,-0.8313338,-0.5345768,122.73916656312885,2020,02,17,15:28:15,2020-02-17,Monday
675,24428,junaid,d14_1b_bundle,2020-02-17 15:27:55,FV Step 10,Engineering_Drawing_AR,-0.0004956218,-0.8219959000000001,-0.5669851,124.59659986622366,2020,02,17,15:27:55,2020-02-17,Monday
676,24427,junaid,d14_1b_bundle,2020-02-17 15:27:29,FV Step 9,Engineering_Drawing_AR,0.01250431,-0.8387188,-0.5350651,122.53316830971528,2020,02,17,15:27:29,2020-02-17,Monday
677,24426,junaid,d14_1b_bundle,2020-02-17 15:27:11,FV Step 8,Engineering_Drawing_AR,0.006156924,-0.803503,-0.583708,125.99588166917084,2020,02,17,15:27:11,2020-02-17,Monday
678,24425,junaid,d14_1b_bundle,2020-02-17 15:26:56,FV Step 7,Engineering_Drawing_AR,-0.007575396,-0.8130851,-0.5850506999999999,125.73550685490272,2020,02,17,15:26:56,2020-02-17,Monday
679,24424,junaid,d14_1b_bundle,2020-02-17 15:26:41,FV Step 6,Engineering_Drawing_AR,0.02349016,-0.7795781999999999,-0.5881634,127.02072646712308,2020,02,17,15:26:41,2020-02-17,Monday
680,24423,junaid,d14_1b_bundle,2020-02-17 15:26:25,FV Step 5,Engineering_Drawing_AR,0.0079879,-0.7967894,-0.5859052,126.32688199983717,2020,02,17,15:26:25,2020-02-17,Monday
681,24422,junaid,d14_1b_bundle,2020-02-17 15:26:07,FV Step 4,Engineering_Drawing_AR,-0.0007397530999999999,-0.8179066999999999,-0.5715625,124.94627655872803,2020,02,17,15:26:07,2020-02-17,Monday
682,24421,junaid,d14_1b_bundle,2020-02-17 15:25:51,FV Step 3,Engineering_Drawing_AR,0.000602964,-0.8439675,-0.5328069000000001,122.26470712429841,2020,02,17,15:25:51,2020-02-17,Monday
683,24420,junaid,d14_1b_bundle,2020-02-17 15:25:28,FV Step 2,Engineering_Drawing_AR,0.006828282,-0.8430521000000001,-0.5245675,121.8900345230752,2020,02,17,15:25:28,2020-02-17,Monday
684,24419,junaid,d14_1b_bundle,2020-02-17 15:25:09,FV Step 1,Engineering_Drawing_AR,-0.00769746,-0.8658783000000001,-0.5213938,121.05349969228783,2020,02,17,15:25:09,2020-02-17,Monday
685,24418,junaid,d14_1b_bundle,2020-02-17 15:24:35,Introduction,Engineering_Drawing_AR,-0.004462736,-0.8217517,-0.5728441,124.88000300918125,2020,02,17,15:24:35,2020-02-17,Monday
686,24417,junaid,d15_1a_bundle,2020-02-17 15:23:58,LHSV Step 8,Engineering_Drawing_AR,0.001152255,-0.8582491,-0.5091262,120.67702912143363,2020,02,17,15:23:58,2020-02-17,Monday
687,24416,junaid,d15_1a_bundle,2020-02-17 15:23:43,LHSV Step 7,Engineering_Drawing_AR,-0.0036693140000000003,-0.8157095,-0.5833418,125.569583205911,2020,02,17,15:23:43,2020-02-17,Monday
688,24415,junaid,d15_1a_bundle,2020-02-17 15:23:22,LHSV Step 6,Engineering_Drawing_AR,0.008293062,-0.8412209999999999,-0.5340885999999999,122.41007738240833,2020,02,17,15:23:22,2020-02-17,Monday
689,24414,junaid,d15_1a_bundle,2020-02-17 15:23:02,LHSV Step 5,Engineering_Drawing_AR,-0.01337349,-0.8344464,-0.572539,124.45176845234806,2020,02,17,15:23:02,2020-02-17,Monday
690,24413,junaid,d15_1a_bundle,2020-02-17 15:22:45,LHSV Step 4,Engineering_Drawing_AR,-0.02167391,-0.8301741,-0.5890789000000001,125.34971945448609,2020,02,17,15:22:45,2020-02-17,Monday
691,24412,junaid,d15_1a_bundle,2020-02-17 15:22:29,LHSV Step 3,Engineering_Drawing_AR,0.003776655,-0.8041133,-0.5848066,126.02692959278778,2020,02,17,15:22:29,2020-02-17,Monday
692,24411,junaid,d15_1a_bundle,2020-02-17 15:22:05,LHSV Step 2,Engineering_Drawing_AR,0.0005419304,-0.8088739,-0.5982948,126.48898868771155,2020,02,17,15:22:05,2020-02-17,Monday
693,24410,junaid,d15_1a_bundle,2020-02-17 15:21:51,LHSV Step 1d,Engineering_Drawing_AR,-0.001105948,-0.8225450999999999,-0.5662526999999999,124.54409785217445,2020,02,17,15:21:51,2020-02-17,Monday
694,24409,junaid,d15_1a_bundle,2020-02-17 15:21:34,LHSV Step 1c,Engineering_Drawing_AR,-0.01776783,-0.8121086,-0.6097689000000001,126.89434306892167,2020,02,17,15:21:34,2020-02-17,Monday
695,24408,junaid,d15_1a_bundle,2020-02-17 15:21:18,LHSV Step 1b,Engineering_Drawing_AR,-0.01319039,-0.8027095999999999,-0.6141022,127.41357790143935,2020,02,17,15:21:18,2020-02-17,Monday
696,24407,junaid,d15_1a_bundle,2020-02-17 15:21:00,LHSV Step 1a,Engineering_Drawing_AR,0.009940941,-0.8282210999999999,-0.5510556,123.63584246998862,2020,02,17,15:21:00,2020-02-17,Monday
697,24406,junaid,d15_1a_bundle,2020-02-17 15:20:27,FV Step 12,Engineering_Drawing_AR,0.008781322,-0.8378032,-0.5248116,122.06218662377424,2020,02,17,15:20:27,2020-02-17,Monday
698,24405,junaid,d15_1a_bundle,2020-02-17 15:20:00,FV Step 11,Engineering_Drawing_AR,-0.007392298,-0.8216906999999999,-0.579802,125.20649512649987,2020,02,17,15:20:00,2020-02-17,Monday
699,24404,junaid,d15_1a_bundle,2020-02-17 15:19:38,FV Step 10,Engineering_Drawing_AR,-0.004462738,-0.8220569,-0.5782151,125.12123655347756,2020,02,17,15:19:38,2020-02-17,Monday
700,24403,junaid,d15_1a_bundle,2020-02-17 15:19:24,FV Step 9,Engineering_Drawing_AR,0.009940939000000001,-0.8310896999999999,-0.5376894,122.89975216432208,2020,02,17,15:19:24,2020-02-17,Monday
701,24402,junaid,d15_1a_bundle,2020-02-17 15:19:08,FV Step 8,Engineering_Drawing_AR,0.006706216,-0.8401225,-0.5351871,122.49771944001183,2020,02,17,15:19:08,2020-02-17,Monday
702,24401,junaid,d15_1a_bundle,2020-02-17 15:18:55,FV Step 7,Engineering_Drawing_AR,-0.00550029,-0.8253526,-0.5685720000000001,124.56173087707774,2020,02,17,15:18:55,2020-02-17,Monday
703,24400,junaid,d15_1a_bundle,2020-02-17 15:18:37,FV Step 6,Engineering_Drawing_AR,-0.01093219,-0.8204089,-0.5900553000000001,125.72206992266271,2020,02,17,15:18:37,2020-02-17,Monday
704,24399,junaid,d15_1a_bundle,2020-02-17 15:18:20,FV Step 5,Engineering_Drawing_AR,-0.0033641509999999997,-0.8353009,-0.5516659,123.44214383236303,2020,02,17,15:18:20,2020-02-17,Monday
705,24398,junaid,d15_1a_bundle,2020-02-17 15:17:57,FV Step 4,Engineering_Drawing_AR,0.002311874,-0.8140616999999999,-0.5758958000000001,125.27681871738383,2020,02,17,15:17:57,2020-02-17,Monday
706,24397,junaid,d15_1a_bundle,2020-02-17 15:17:43,FV Step 3,Engineering_Drawing_AR,-0.004828932,-0.8387798000000001,-0.5509335999999999,123.2975722473205,2020,02,17,15:17:43,2020-02-17,Monday
707,24396,junaid,d15_1a_bundle,2020-02-17 15:17:18,FV Step 2,Engineering_Drawing_AR,-0.0072092,-0.8344464,-0.5635673000000001,124.03326071573318,2020,02,17,15:17:18,2020-02-17,Monday
708,24395,junaid,d15_1a_bundle,2020-02-17 15:17:06,FV Step 1d,Engineering_Drawing_AR,0.001701549,-0.792151,-0.5998206,127.13311940622113,2020,02,17,15:17:06,2020-02-17,Monday
709,24394,junaid,d15_1a_bundle,2020-02-17 15:16:50,FV Step 1c,Engineering_Drawing_AR,-0.006659908000000001,-0.8067988,-0.6029332,126.77039376848599,2020,02,17,15:16:50,2020-02-17,Monday
710,24393,junaid,d15_1a_bundle,2020-02-17 15:16:35,FV Step 1b,Engineering_Drawing_AR,0.002739102,-0.8232775,-0.5633842,124.38441884473747,2020,02,17,15:16:35,2020-02-17,Monday
711,24392,junaid,d15_1a_bundle,2020-02-17 15:16:07,FV Step 1a,Engineering_Drawing_AR,-0.008063655999999999,-0.8232165000000001,-0.5777268,125.05958070424775,2020,02,17,15:16:07,2020-02-17,Monday
712,24391,junaid,d15_1a_bundle,2020-02-17 15:15:40,Introduction,Engineering_Drawing_AR,0.00035883339999999994,-0.8077753000000001,-0.5863324000000001,125.97442264830411,2020,02,17,15:15:40,2020-02-17,Monday
713,24390,junaid,pluto_functionality_bundle,2020-02-17 14:43:10,Battery,Drone_Fundamentals,-0.03363629,-0.8115593000000001,-0.6367453000000001,128.09367420798114,2020,02,17,14:43:10,2020-02-17,Monday
714,24389,junaid,pluto_functionality_bundle,2020-02-17 14:42:42,Battery,Drone_Fundamentals,-0.0007397530999999999,-0.8241931,-0.5646659,124.41556239291093,2020,02,17,14:42:42,2020-02-17,Monday
715,24388,junaid,pluto_functionality_bundle,2020-02-17 14:42:26,Charging Port,Drone_Fundamentals,0.0022508420000000003,-0.8188831,-0.5683888000000001,124.76450983836502,2020,02,17,14:42:26,2020-02-17,Monday
716,24387,junaid,pluto_functionality_bundle,2020-02-17 14:42:08,Power Switch,Drone_Fundamentals,0.003959753,-0.8153433000000001,-0.5746751,125.17685571712636,2020,02,17,14:42:08,2020-02-17,Monday
717,24386,junaid,pluto_flying_principles_bundle,2020-02-17 14:41:20,5.Yaw,Drone_Fundamentals,0.001579484,-0.8211414,-0.5639945,124.48286990559502,2020,02,17,14:41:20,2020-02-17,Monday
718,24385,junaid,pluto_flying_principles_bundle,2020-02-17 14:40:46,4.Pitch,Drone_Fundamentals,-0.005378225,-0.8086908,-0.5915812,126.18596851010787,2020,02,17,14:40:46,2020-02-17,Monday
719,24384,junaid,pluto_flying_principles_bundle,2020-02-17 14:40:13,3.Roll,Drone_Fundamentals,-0.002326598,-0.82224,-0.5683888000000001,124.6547856144135,2020,02,17,14:40:13,2020-02-17,Monday
720,24383,junaid,pluto_flying_principles_bundle,2020-02-17 14:39:41,2.Throttle,Drone_Fundamentals,-0.002570729,-0.8271225,-0.5643607,124.30629915435448,2020,02,17,14:39:41,2020-02-17,Monday
721,24382,junaid,pluto_flying_principles_bundle,2020-02-17 14:39:10,1.Propellers,Drone_Fundamentals,-0.0030589890000000002,-0.8378642,-0.5517880000000001,123.36732439887022,2020,02,17,14:39:10,2020-02-17,Monday
722,24381,junaid,pluto_functionality_bundle,2020-02-17 14:38:33,Motors,Drone_Fundamentals,0.01598316,-0.8252915999999999,-0.5268868,122.55030666657711,2020,02,17,14:38:33,2020-02-17,Monday
723,24380,junaid,pluto_functionality_bundle,2020-02-17 14:37:45,Canopy,Drone_Fundamentals,-0.0026927929999999997,-0.8150991999999999,-0.585539,125.6920078602414,2020,02,17,14:37:45,2020-02-17,Monday
724,24379,junaid,pluto_functionality_bundle,2020-02-17 14:37:25,Propguard,Drone_Fundamentals,-0.005561323000000001,-0.8275498,-0.5716846,124.63673003041134,2020,02,17,14:37:25,2020-02-17,Monday
725,24378,junaid,pluto_functionality_bundle,2020-02-17 14:37:05,Propeller,Drone_Fundamentals,0.005546598000000001,-0.7796393,-0.6113557,128.10113458169374,2020,02,17,14:37:05,2020-02-17,Monday
726,24377,junaid,pluto_functionality_bundle,2020-02-17 14:36:36,Unibus,Drone_Fundamentals,-0.008002623,-0.8171132,-0.5856001000000001,125.62671316558304,2020,02,17,14:36:36,2020-02-17,Monday
727,24376,junaid,pluto_functionality_bundle,2020-02-17 14:36:07,ESP,Drone_Fundamentals,0.01140572,-0.8133903,-0.5617973,124.62966113551285,2020,02,17,14:36:07,2020-02-17,Monday
728,24375,junaid,pluto_functionality_bundle,2020-02-17 14:35:39,Primus X,Drone_Fundamentals,-7.361766e-06,-0.8346906,-0.5496519,123.36529360730603,2020,02,17,14:35:39,2020-02-17,Monday
729,24374,junaid,drona_pluto_bundle,2020-02-17 14:34:56,Step 2,Drone_Fundamentals,-0.0007397527,-0.8216906999999999,-0.5672902,124.62094914688554,2020,02,17,14:34:56,2020-02-17,Monday
730,24373,junaid,drona_pluto_bundle,2020-02-17 14:34:44,Step 1,Drone_Fundamentals,0.001640516,-0.8408549000000001,-0.5401308000000001,122.7149809023258,2020,02,17,14:34:44,2020-02-17,Monday
731,24372,junaid,drona_pluto_bundle,2020-02-17 14:34:21,Step 3,Drone_Fundamentals,0.006584151999999999,-0.8214466,-0.5583795,124.20510650397264,2020,02,17,14:34:21,2020-02-17,Monday
732,24371,junaid,drona_pluto_bundle,2020-02-17 14:34:03,Step 2,Drone_Fundamentals,-0.0070261030000000006,-0.8291366,-0.5693043000000001,124.47343008539448,2020,02,17,14:34:03,2020-02-17,Monday
733,24370,junaid,drona_pluto_bundle,2020-02-17 14:33:50,Step 1,Drone_Fundamentals,-0.005927516999999999,-0.809179,-0.5905436,126.12145614064934,2020,02,17,14:33:50,2020-02-17,Monday
734,24369,junaid,drona_pluto_bundle,2020-02-17 14:33:30,Step 4,Drone_Fundamentals,-0.003425182,-0.7933106,-0.6094638000000001,127.53314643920102,2020,02,17,14:33:30,2020-02-17,Monday
735,24368,junaid,drona_pluto_bundle,2020-02-17 14:33:18,Step 3,Drone_Fundamentals,-0.00647681,-0.8478126,-0.5409851999999999,122.54099625938666,2020,02,17,14:33:18,2020-02-17,Monday
736,24367,junaid,drona_pluto_bundle,2020-02-17 14:33:05,Step 2,Drone_Fundamentals,0.005790728,-0.8396953000000001,-0.5301825,122.26764510585484,2020,02,17,14:33:05,2020-02-17,Monday
737,24366,junaid,drona_pluto_bundle,2020-02-17 14:32:54,Step 1,Drone_Fundamentals,0.0022508420000000003,-0.8451883,-0.5279853,121.99274300198451,2020,02,17,14:32:54,2020-02-17,Monday
738,24365,junaid,drona_pluto_bundle,2020-02-17 14:32:35,Step 4,Drone_Fundamentals,-7.3619560000000005e-06,-0.8306015,-0.5606986999999999,124.02137287188344,2020,02,17,14:32:35,2020-02-17,Monday
739,24364,junaid,drona_pluto_bundle,2020-02-17 14:32:21,Step 3,Drone_Fundamentals,-0.0026927929999999997,-0.8088738,-0.5901164000000001,126.11258601080308,2020,02,17,14:32:21,2020-02-17,Monday
740,24363,junaid,drona_pluto_bundle,2020-02-17 14:32:11,Step 2,Drone_Fundamentals,-0.004645834000000001,-0.8143668000000001,-0.5851728,125.69913551309722,2020,02,17,14:32:11,2020-02-17,Monday
741,24362,junaid,drona_pluto_bundle,2020-02-17 14:32:00,Step 1,Drone_Fundamentals,0.005668663000000001,-0.8305404000000001,-0.5515438,123.58665615860778,2020,02,17,14:32:00,2020-02-17,Monday
742,24361,junaid,drona_pluto_bundle,2020-02-17 14:31:34,Screws,Drone_Fundamentals,0.004020784,-0.8049066999999999,-0.5780930999999999,125.68599651463205,2020,02,17,14:31:34,2020-02-17,Monday
743,24360,junaid,drona_pluto_bundle,2020-02-17 14:31:18,Frame,Drone_Fundamentals,-0.004645835,-0.8274888000000001,-0.5666189,124.4007807925005,2020,02,17,14:31:18,2020-02-17,Monday
744,24359,junaid,drona_pluto_bundle,2020-02-17 14:31:05,Dampers,Drone_Fundamentals,-0.001228013,-0.8476295,-0.5372623000000001,122.36817016907675,2020,02,17,14:31:05,2020-02-17,Monday
745,24358,junaid,drona_pluto_bundle,2020-02-17 14:29:52,Primus X,Drone_Fundamentals,-0.000495623,-0.8197377,-0.5757738,125.08373356623184,2020,02,17,14:29:52,2020-02-17,Monday
746,24357,junaid,drona_pluto_bundle,2020-02-13 20:30:59,Step 1,Drone_Fundamentals,-0.04321289,0.06152344,-0.9765625,175.5976297888564,2020,02,13,20:30:59,2020-02-13,Thursday
747,24356,junaid,drona_pluto_bundle,2020-02-13 20:29:10,Step 3,Drone_Fundamentals,-0.04272461,0.06030273,-0.9768065999999999,175.673310007485,2020,02,13,20:29:10,2020-02-13,Thursday
748,24355,junaid,drona_pluto_bundle,2020-02-13 20:27:22,Step 2,Drone_Fundamentals,-0.04394531,0.06152344,-0.9765625,175.57293875414183,2020,02,13,20:27:22,2020-02-13,Thursday
749,24354,junaid,drona_pluto_bundle,2020-02-13 20:26:38,Step 1,Drone_Fundamentals,-0.04370117,0.06054688,-0.9763183000000001,175.62642175923483,2020,02,13,20:26:38,2020-02-13,Thursday
750,24353,junaid,drona_pluto_bundle,2020-02-13 20:25:57,Step 4,Drone_Fundamentals,-0.04370117,0.05908203,-0.9770508,175.6986512776437,2020,02,13,20:25:57,2020-02-13,Thursday
751,24352,junaid,drona_pluto_bundle,2020-02-13 20:25:29,Step 3,Drone_Fundamentals,-0.04296875,0.05981446,-0.9782714,175.69465492719917,2020,02,13,20:25:29,2020-02-13,Thursday
752,24351,junaid,drona_pluto_bundle,2020-02-13 20:24:43,Step 2,Drone_Fundamentals,-0.04321289,0.06079102,-0.9777831,175.63795038356912,2020,02,13,20:24:43,2020-02-13,Thursday
753,24350,junaid,drona_pluto_bundle,2020-02-13 20:24:21,Step 1,Drone_Fundamentals,-0.04296875,0.05957032,-0.9772949000000001,175.70192038825337,2020,02,13,20:24:21,2020-02-13,Thursday
754,24349,junaid,drona_pluto_bundle,2020-02-13 20:23:05,Step 4,Drone_Fundamentals,-0.04272461,0.05834961,-0.9772949000000001,175.76786145038042,2020,02,13,20:23:05,2020-02-13,Thursday
755,24348,junaid,drona_pluto_bundle,2020-02-13 20:22:18,Step 3,Drone_Fundamentals,-0.04296875,0.060058600000000004,-0.9775391,175.67987786510582,2020,02,13,20:22:18,2020-02-13,Thursday
756,24347,junaid,drona_pluto_bundle,2020-02-13 20:22:01,Step 2,Drone_Fundamentals,-0.04321289,0.05883789,-0.9775391,175.72913164188182,2020,02,13,20:22:01,2020-02-13,Thursday
757,24346,junaid,drona_pluto_bundle,2020-02-13 20:21:36,Step 1,Drone_Fundamentals,-0.04248047,0.05908203,-0.9790039,175.74906326631077,2020,02,13,20:21:36,2020-02-13,Thursday
758,24345,junaid,drona_pluto_bundle,2020-02-13 20:18:30,Screws,Drone_Fundamentals,-0.04345703,0.05859375,-0.9780273000000002,175.73425342231124,2020,02,13,20:18:30,2020-02-13,Thursday
759,24344,junaid,drona_pluto_bundle,2020-02-13 20:17:53,Frame,Drone_Fundamentals,-0.04370117,0.05737305,-0.9780273000000002,175.78256015811473,2020,02,13,20:17:53,2020-02-13,Thursday
760,24343,junaid,drona_pluto_bundle,2020-02-13 20:17:37,Dampers,Drone_Fundamentals,-0.04370117,0.05712891,-0.9780273000000002,175.79386766144268,2020,02,13,20:17:37,2020-02-13,Thursday
761,24342,junaid,drona_pluto_bundle,2020-02-13 20:17:03,Primus X,Drone_Fundamentals,-0.04199219,0.05712891,-0.9785155999999999,175.85567856850022,2020,02,13,20:17:03,2020-02-13,Thursday
762,24341,drone_ar_20_042,pluto_functionality_bundle,2020-02-12 19:14:45,Power Switch,Drone_Fundamentals,0.28698959999999996,0.7333058000000001,-0.6102767,127.77530560821079,2020,02,12,19:14:45,2020-02-12,Wednesday
763,24340,drone_ar_20_042,pluto_functionality_bundle,2020-02-12 19:14:31,Charging Port,Drone_Fundamentals,0.43859440000000005,0.3466037,-0.8253554,145.89007002040873,2020,02,12,19:14:31,2020-02-12,Wednesday
764,24339,drone_ar_20_042,pluto_functionality_bundle,2020-02-12 19:14:16,Battery,Drone_Fundamentals,0.40246309999999996,0.4881991,-0.8668575000000001,143.87493412218458,2020,02,12,19:14:16,2020-02-12,Wednesday
765,24338,drone_ar_20_042,pluto_functionality_bundle,2020-02-12 19:14:07,Canopy,Drone_Fundamentals,0.4739933,0.2836181,-0.7892241,145.01237765267194,2020,02,12,19:14:07,2020-02-12,Wednesday
766,24337,drone_ar_20_042,pluto_functionality_bundle,2020-02-12 19:14:06,Canopy,Drone_Fundamentals,0.4000218,0.2997307,-0.8785757,150.3627674408299,2020,02,12,19:14:06,2020-02-12,Wednesday
767,24336,drone_ar_20_042,pluto_functionality_bundle,2020-02-12 19:13:43,Propguard,Drone_Fundamentals,0.46325150000000004,0.27922379999999997,-0.8483036,147.47759596690207,2020,02,12,19:13:43,2020-02-12,Wednesday
768,24335,drone_ar_20_042,drona_pluto_bundle,2020-02-12 19:13:25,Frame,Drone_Fundamentals,0.3875712,-0.0020141160000000003,-0.9928287,158.67552284406264,2020,02,12,19:13:25,2020-02-12,Wednesday
769,24334,drone_ar_20_042,drona_pluto_bundle,2020-02-12 19:13:24,Dampers,Drone_Fundamentals,0.3848857,-0.001037595,-0.9901431999999999,158.75796907584012,2020,02,12,19:13:24,2020-02-12,Wednesday
770,24333,drone_ar_20_042,drona_pluto_bundle,2020-02-12 19:13:22,Primus X,Drone_Fundamentals,0.3975805,0.01287782,-0.9332609000000001,156.91457173396324,2020,02,12,19:13:22,2020-02-12,Wednesday
773,24330,junaid,dcmotor_bundle,2020-02-11 12:57:50,Principle,Basic_Electrical_Engineering_AR,0.05639648,-0.8017578000000001,-0.5515137,124.45733738157139,2020,02,11,12:57:50,2020-02-11,Tuesday
774,24329,junaid,basic_dc_ckt_bundle,2020-02-11 12:57:37,Circuit,Basic_Electrical_Engineering_AR,0.09301758,-0.7890625,-0.595459,126.8497856943783,2020,02,11,12:57:37,2020-02-11,Tuesday
775,24328,junaid,basic_dc_ckt_bundle,2020-02-11 12:44:52,Branch,Basic_Electrical_Engineering_AR,0.05444336,-0.8295898000000002,-0.5368651999999999,122.85260596651631,2020,02,11,12:44:52,2020-02-11,Tuesday
776,24327,junaid,basic_dc_ckt_bundle,2020-02-11 12:44:44,Node,Basic_Electrical_Engineering_AR,0.04370117,-0.8190918,-0.4929199000000001,121.0030745682554,2020,02,11,12:44:44,2020-02-11,Tuesday
777,24326,junaid,basic_dc_ckt_bundle,2020-02-11 12:44:28,Path,Basic_Electrical_Engineering_AR,0.03417969,-0.8925780999999999,-0.5524901999999999,121.73799876901138,2020,02,11,12:44:28,2020-02-11,Tuesday
778,24325,junaid,basic_dc_ckt_bundle,2020-02-11 12:44:17,Circuit,Basic_Electrical_Engineering_AR,0.06567383,-0.8442381999999999,-0.4509277,118.03597013406593,2020,02,11,12:44:17,2020-02-11,Tuesday
779,24324,junaid,basic_dc_ckt_bundle,2020-02-10 18:35:06,Circuit,Basic_Electrical_Engineering_AR,0.01928711,-0.2236328,-0.9506836999999999,166.71536308615873,2020,02,10,18:35:06,2020-02-10,Monday
780,24323,junaid,basic_dc_ckt_bundle,2020-02-10 18:34:43,Circuit,Basic_Electrical_Engineering_AR,0.02416992,-0.3745117,-0.8613281999999999,156.45667717129405,2020,02,10,18:34:43,2020-02-10,Monday
781,24322,drone_ar_20_041,drona_pluto_bundle,2020-02-09 19:17:55,Primus X,Drone_Fundamentals,0.04785156,-0.3168945,-0.9726563,161.76312291510996,2020,02,09,19:17:55,2020-02-09,Sunday
782,24321,drone_ar_20_041,drona_pluto_bundle,2020-02-09 19:17:35,Primus X,Drone_Fundamentals,0.0078125,-0.43310550000000003,-0.9111328000000002,154.57238408744314,2020,02,09,19:17:35,2020-02-09,Sunday
783,24320,drone_ar_20_041,drona_pluto_bundle,2020-02-09 19:17:34,Primus X,Drone_Fundamentals,-0.004882813,-0.4282227,-0.9111328000000002,154.82554212280243,2020,02,09,19:17:34,2020-02-09,Sunday
784,24319,drone_ar_20_041,pluto_flying_principles_bundle,2020-02-09 19:16:56,2.Throttle,Drone_Fundamentals,-0.08203125,-0.49560550000000003,-0.8549805,149.56340394797348,2020,02,09,19:16:56,2020-02-09,Sunday
785,24318,drone_ar_20_041,pluto_flying_principles_bundle,2020-02-09 19:16:40,1.Propellers,Drone_Fundamentals,-0.01611328,-0.4282227,-0.9179688,154.97591550213215,2020,02,09,19:16:40,2020-02-09,Sunday
786,24317,drone_ar_20_041,drona_pluto_bundle,2020-02-09 19:16:29,Screws,Drone_Fundamentals,-0.06591797,-0.32128909999999994,-0.9418945,160.8011321124157,2020,02,09,19:16:29,2020-02-09,Sunday
787,24316,drone_ar_20_041,drona_pluto_bundle,2020-02-09 19:16:25,Primus X,Drone_Fundamentals,-0.04443359,-0.3950195,-0.9272459999999999,156.7951690122625,2020,02,09,19:16:25,2020-02-09,Sunday
788,24315,drone_ar_20_041,drona_pluto_bundle,2020-02-09 19:16:02,Primus X,Drone_Fundamentals,0.02197266,-0.4907227,-0.8320312,149.44325766444638,2020,02,09,19:16:02,2020-02-09,Sunday
789,24314,drone_ar_20_036,drona_pluto_bundle,2020-02-09 17:46:01,Primus X,Drone_Fundamentals,0.6906949,0.04370251,-0.7351298,136.72788406193644,2020,02,09,17:46:01,2020-02-09,Sunday
790,24313,drone_ar_20_035,drona_pluto_bundle,2020-02-09 17:45:25,Step 1,Drone_Fundamentals,-0.01290983,-0.7583206,-0.6400331,130.1607379092725,2020,02,09,17:45:25,2020-02-09,Sunday
